,Number,times,T2,T24,T30,T50,P2,P15,P30,epr,Ps30,phi,Nf,Nc,NRf,NRc,Nf_dmd,PCNfR_dmd,W31,W32,BPR,farB,htBleed,Altitude,Mach,TRA,life
6549,33,153,462.35,536.48,1263.22,1049.0,7.05,9.03,175.42,0.94,36.93,164.49,1913.68,8018.17,2026.42,7882.24,1913.08,84.93,14.28,8.3156,10.9463,0.02,309,25.0063,0.62,60.0,106
6550,33,154,443.48,548.75,1362.68,1136.21,3.91,5.72,138.53,1.02,42.26,130.39,2210.02,8337.56,2385.94,8094.23,2209.79,100.0,10.82,6.5584,9.3801,0.02,332,42.0008,0.84,100.0,106
6551,33,155,463.78,538.57,1276.37,1062.48,7.05,9.03,174.94,0.94,37.06,164.03,1913.71,8018.37,2026.47,7877.25,1913.08,84.93,14.24,8.5194,10.9489,0.02,309,25.0074,0.6214,60.0,106
6552,33,156,491.63,608.24,1486.87,1257.43,9.35,13.66,334.85,1.07,44.7,314.74,2321.81,8725.8,2385.84,8071.6,2321.68,100.0,24.32,14.8108,9.2639,0.03,366,20.0052,0.7,100.0,106
6553,33,157,445.75,550.72,1353.9,1129.86,3.91,5.72,138.53,1.02,42.32,130.5,2209.98,8328.1,2385.94,8087.31,2209.79,100.0,10.45,6.3266,9.3878,0.02,332,41.9984,0.84,100.0,106
6554,33,158,487.21,603.46,1502.88,1316.15,10.52,15.5,393.87,1.26,45.49,370.88,2316.62,8788.88,2385.83,8139.21,2316.68,100.0,28.25,17.1508,8.7139,0.03,371,10.0068,0.25,100.0,106
6555,33,159,487.95,604.43,1508.25,1315.57,10.52,15.5,393.95,1.26,45.57,370.85,2316.69,8790.37,2385.82,8138.01,2316.68,100.0,28.42,16.9061,8.6842,0.03,372,10.0063,0.2506,100.0,106
6556,33,160,490.67,607.49,1482.36,1256.86,9.35,13.66,334.06,1.08,44.7,315.2,2321.83,8737.33,2385.88,8071.53,2321.68,100.0,24.39,14.475,9.2352,0.03,366,20.006,0.7003,100.0,106
6557,33,161,448.96,555.62,1368.78,1140.18,5.48,8.0,194.18,1.02,42.15,182.47,2221.1,8362.28,2386.05,8077.64,2220.78,100.0,15.17,8.9765,9.3952,0.02,335,35.0009,0.84,100.0,106
6558,33,162,489.07,605.74,1487.98,1253.77,9.35,13.66,334.24,1.07,44.56,314.42,2321.82,8744.51,2385.86,8076.78,2321.68,100.0,24.43,14.5877,9.2405,0.02,367,20.0054,0.7,100.0,106
6559,33,163,444.21,549.0,1357.29,1132.69,3.91,5.72,138.57,1.02,42.37,130.41,2210.1,8345.67,2386.02,8098.49,2209.79,100.0,10.49,6.3147,9.3884,0.02,332,42.0028,0.8411,100.0,106
6560,33,164,518.5,642.87,1594.36,1416.54,14.62,21.61,551.81,1.3,47.72,520.56,2385.76,9084.91,2385.72,8154.26,2385.61,100.0,38.88,23.3739,8.4746,0.03,394,0.002,0.0,100.0,106
6561,33,165,444.61,549.87,1356.63,1135.74,3.91,5.72,138.06,1.02,42.25,130.09,2210.17,8344.51,2386.09,8102.29,2209.79,100.0,10.67,6.4087,9.3997,0.02,332,42.004,0.84,100.0,106
6562,33,166,449.73,556.81,1368.07,1137.36,5.48,8.0,194.23,1.02,42.12,182.72,2221.19,8366.25,2386.12,8084.77,2220.78,100.0,14.75,8.9835,9.3907,0.02,335,35.0031,0.8409,100.0,106
6563,33,167,444.65,549.7,1355.39,1133.45,3.91,5.72,138.08,1.02,42.23,130.89,2210.15,8350.31,2386.09,8103.82,2209.79,100.0,10.48,6.3911,9.415,0.02,332,42.004,0.84,100.0,106
6564,33,168,443.65,548.55,1356.42,1124.43,3.91,5.72,138.55,1.03,42.58,130.41,2210.12,8341.26,2386.06,8107.05,2209.79,100.0,10.25,6.3676,9.4046,0.02,333,41.999,0.84,100.0,106
6565,33,169,518.58,643.04,1595.98,1419.47,14.62,21.61,552.51,1.3,47.79,520.35,2385.75,9085.87,2385.75,8156.87,2385.61,100.0,38.74,23.2558,8.4856,0.03,395,0.0002,0.0,100.0,106
6566,33,170,519.04,643.41,1595.01,1412.54,14.62,21.61,553.23,1.3,47.8,520.6,2385.77,9081.5,2385.73,8157.07,2385.61,100.0,38.86,23.4039,8.4915,0.03,397,0.0007,0.0,100.0,106
6567,33,171,518.28,642.92,1596.9,1413.0,14.62,21.61,552.66,1.3,47.71,520.3,2385.75,9079.72,2385.72,8159.02,2385.61,100.0,38.61,23.0425,8.4434,0.03,394,0.0022,0.0,100.0,106
6568,33,172,449.59,556.12,1370.44,1136.02,5.48,8.0,193.82,1.02,42.2,182.97,2221.25,8373.1,2386.27,8085.44,2220.78,100.0,14.67,8.8523,9.3442,0.02,337,35.0066,0.8405,100.0,106
6569,33,173,465.48,540.36,1275.61,1055.96,7.05,9.03,174.89,0.94,36.88,164.65,1913.93,8027.78,2026.66,7887.92,1913.08,84.93,14.19,8.5978,10.9624,0.02,308,25.0024,0.62,60.0,106
6570,33,174,446.63,551.86,1354.52,1134.56,3.91,5.72,138.32,1.02,42.42,130.5,2210.25,8355.89,2386.16,8109.95,2209.79,100.0,10.6,6.0403,9.3997,0.02,333,42.0007,0.8404,100.0,106
6571,33,175,462.19,536.36,1269.55,1067.62,7.05,9.03,174.84,0.94,37.0,164.22,1913.95,8035.63,2026.77,7884.88,1913.08,84.93,14.17,8.4965,10.9711,0.02,310,25.0027,0.6217,60.0,106
6572,33,176,443.98,548.75,1358.1,1133.56,3.91,5.72,138.18,1.02,42.64,130.44,2210.23,8351.26,2386.19,8113.74,2209.79,100.0,10.74,6.3456,9.434,0.02,333,41.9986,0.84,100.0,106
6573,33,177,491.32,608.44,1496.55,1265.77,9.35,13.66,334.14,1.08,44.64,314.12,2321.99,8757.04,2386.02,8089.31,2321.68,100.0,24.27,14.6174,9.3135,0.03,367,19.9999,0.702,100.0,106
6574,33,178,449.3,556.16,1368.35,1144.43,5.48,8.0,193.44,1.02,42.07,183.02,2221.39,8381.35,2386.44,8098.68,2220.78,100.0,14.71,8.7742,9.3678,0.02,336,35.0023,0.84,100.0,106
6575,33,179,490.93,608.11,1493.94,1265.56,9.35,13.66,333.46,1.07,44.75,314.36,2322.03,8758.81,2386.05,8088.58,2321.68,100.0,24.41,14.6925,9.29,0.03,369,19.9992,0.701,100.0,106
6576,33,180,445.82,550.27,1367.71,1135.06,3.91,5.72,138.23,1.02,42.54,130.74,2210.29,8360.38,2386.33,8113.55,2209.79,100.0,10.31,6.2919,9.4047,0.02,332,41.9986,0.8412,100.0,106
6577,33,181,462.61,537.08,1263.35,1053.94,7.05,9.03,175.79,0.94,36.93,163.94,1914.09,8042.23,2026.87,7900.58,1913.08,84.93,14.35,8.5417,11.0009,0.02,308,25.0029,0.6216,60.0,106
6578,33,182,445.6,551.0,1362.42,1139.81,3.91,5.72,138.28,1.02,42.55,130.26,2210.39,8366.46,2386.39,8116.87,2209.79,100.0,10.2,6.1933,9.4259,0.02,334,42.005,0.841,100.0,106
6579,33,183,491.34,608.04,1496.82,1269.74,9.35,13.66,333.62,1.07,44.83,313.69,2322.06,8766.32,2386.12,8096.13,2321.68,100.0,24.38,14.747,9.2815,0.03,366,20.0058,0.7,100.0,106
6580,33,184,521.39,646.02,1605.25,1432.48,14.62,21.61,552.46,1.3,48.09,520.15,2385.8,9098.32,2385.76,8172.41,2385.61,100.0,38.6,23.1631,8.5189,0.03,396,0.0017,0.0,100.0,106
6581,33,185,447.83,554.59,1370.48,1144.69,5.48,8.01,194.05,1.02,42.29,182.79,2221.5,8394.75,2386.52,8100.48,2220.78,100.0,14.63,8.8921,9.3824,0.02,337,35.0008,0.8418,100.0,106
6582,33,186,446.52,551.99,1363.87,1143.83,3.91,5.72,138.96,1.02,42.7,130.39,2210.48,8369.13,2386.44,8121.61,2209.79,100.0,10.28,6.1266,9.4125,0.02,333,42.0065,0.84,100.0,106
6583,33,187,516.28,641.0,1602.99,1428.26,14.62,21.61,551.96,1.3,48.03,520.06,2385.8,9111.23,2385.8,8177.62,2385.61,100.0,38.5,23.0726,8.4848,0.03,395,0.0008,0.0002,100.0,106
6584,33,188,463.46,538.1,1268.79,1063.89,7.05,9.03,175.44,0.94,36.97,164.48,1914.15,8043.69,2027.07,7912.19,1913.08,84.93,14.15,8.3113,10.9686,0.02,309,25.0068,0.62,60.0,106
6585,33,189,443.92,549.89,1364.07,1141.68,3.91,5.72,139.65,1.02,42.54,130.61,2210.61,8373.53,2386.54,8126.06,2209.79,100.0,10.49,6.1996,9.4042,0.02,334,42.0009,0.8401,100.0,106
6586,33,190,445.18,550.61,1362.65,1145.8,3.91,5.72,138.4,1.02,42.67,130.89,2210.56,8375.39,2386.57,8132.29,2209.79,100.0,10.54,6.0984,9.4646,0.02,334,42.0016,0.84,100.0,106
6587,33,191,493.04,610.35,1494.97,1277.38,9.35,13.66,332.92,1.07,44.89,314.4,2322.18,8776.55,2386.23,8108.08,2321.68,100.0,24.11,14.5227,9.2814,0.03,368,20.0023,0.7006,100.0,106
6588,33,192,489.45,605.88,1512.94,1328.58,10.52,15.5,393.05,1.26,46.28,370.33,2316.84,8840.23,2385.97,8174.99,2316.68,100.0,28.31,17.0005,8.7501,0.03,372,10.0071,0.25,100.0,106
6589,33,193,489.94,607.02,1521.08,1322.7,10.52,15.5,392.84,1.26,45.91,370.38,2316.89,8842.33,2385.95,8179.81,2316.68,100.0,28.22,17.0155,8.7634,0.03,372,10.0071,0.2509,100.0,106
6590,33,194,519.9,644.83,1604.06,1435.76,14.62,21.61,551.89,1.3,48.06,520.29,2385.82,9121.33,2385.78,8189.01,2385.61,100.0,38.67,23.1399,8.4935,0.03,397,0.0,0.0,100.0,106
6591,33,195,444.98,550.87,1364.37,1144.08,3.91,5.72,137.8,1.02,42.71,130.87,2210.68,8380.28,2386.66,8141.39,2209.79,100.0,10.41,6.2909,9.4613,0.02,334,42.0061,0.8419,100.0,106
6592,34,1,517.92,641.4,1587.38,1396.35,14.62,21.61,553.7,1.3,47.11,522.77,2385.57,9034.91,2385.62,8124.61,2385.61,100.0,39.01,23.3818,8.369,0.03,391,0.0016,0.0001,100.0,7
6593,34,2,518.82,642.11,1582.18,1397.08,14.62,21.61,553.93,1.3,47.25,523.12,2385.63,9047.45,2385.61,8124.04,2385.61,100.0,39.12,23.4957,8.3724,0.03,391,0.0029,0.0009,100.0,7
6594,34,3,462.98,537.43,1254.98,1047.63,7.05,9.02,175.29,0.94,36.66,164.54,1913.37,7995.21,2026.1,7861.61,1913.08,84.93,14.38,8.6063,10.8362,0.02,306,25.003,0.62,60.0,7
6595,34,4,519.05,642.38,1577.19,1398.48,14.62,21.61,554.42,1.3,46.98,522.47,2385.63,9037.12,2385.63,8122.87,2385.61,100.0,39.05,23.5935,8.4382,0.03,393,0.0011,0.0019,100.0,7
6596,34,5,446.55,550.56,1346.7,1116.42,3.91,5.71,139.55,1.02,41.79,130.19,2209.68,8310.85,2385.56,8071.18,2209.79,100.0,10.46,6.3047,9.3204,0.02,330,42.0052,0.84,100.0,7
6597,34,6,444.27,548.65,1345.46,1118.38,3.91,5.71,138.58,1.02,42.0,131.22,2209.67,8303.79,2385.55,8073.13,2209.79,100.0,10.78,6.5239,9.3089,0.02,329,42.0079,0.8411,100.0,7
6598,34,7,450.42,556.32,1364.0,1114.31,5.48,8.0,194.74,1.03,41.61,183.5,2220.65,8339.48,2385.6,8053.7,2220.78,100.0,15.05,9.0814,9.2871,0.02,333,35.0066,0.84,100.0,7
6599,34,8,489.91,605.92,1483.07,1243.22,9.35,13.65,335.85,1.07,44.03,315.14,2321.62,8705.83,2385.64,8049.61,2321.68,100.0,24.63,14.7146,9.1764,0.02,365,20.0005,0.7014,100.0,7
6600,34,9,447.1,551.16,1352.61,1116.4,3.91,5.71,138.45,1.02,41.81,130.63,2209.68,8312.16,2385.53,8073.26,2209.79,100.0,10.49,6.1941,9.3404,0.02,330,41.9989,0.8414,100.0,7
6601,34,10,518.9,642.26,1578.99,1401.79,14.62,21.61,554.54,1.3,47.3,521.6,2385.6,9037.76,2385.59,8125.64,2385.61,100.0,38.85,23.3925,8.4038,0.03,389,0.0028,0.0015,100.0,7
6602,34,11,443.87,547.54,1340.69,1121.21,3.91,5.71,138.7,1.02,41.82,130.49,2209.65,8305.37,2385.54,8075.75,2209.79,100.0,10.71,6.5389,9.3215,0.02,329,41.9999,0.84,100.0,7
6603,34,12,490.91,606.5,1477.61,1243.94,9.35,13.65,335.02,1.08,44.08,314.81,2321.59,8712.49,2385.61,8053.7,2321.68,100.0,24.66,14.9297,9.2018,0.02,364,20.003,0.7017,100.0,7
6604,34,13,444.26,548.83,1349.78,1115.61,3.91,5.72,138.72,1.02,41.92,130.87,2209.66,8303.07,2385.49,8069.12,2209.79,100.0,10.62,6.227,9.3483,0.02,330,42.0042,0.8411,100.0,7
6605,34,14,486.47,601.83,1487.4,1301.82,10.52,15.49,394.43,1.26,45.26,372.06,2316.45,8762.05,2385.62,8118.16,2316.68,100.0,28.52,17.0911,8.6091,0.03,369,9.9981,0.25,100.0,7
6606,34,15,487.87,603.15,1498.13,1299.5,10.52,15.49,395.91,1.26,45.05,372.63,2316.54,8760.41,2385.65,8113.62,2316.68,100.0,29.05,17.3566,8.6242,0.03,368,10.0045,0.2515,100.0,7
6607,34,16,445.97,550.03,1362.29,1111.56,3.91,5.71,138.43,1.02,41.87,130.91,2209.68,8306.71,2385.63,8077.37,2209.79,100.0,10.47,6.0267,9.3334,0.02,329,42.0039,0.84,100.0,7
6608,34,17,489.95,605.77,1473.75,1236.54,9.35,13.65,334.83,1.08,44.24,315.72,2321.62,8710.4,2385.58,8051.75,2321.68,100.0,24.63,14.7626,9.1498,0.02,364,20.0065,0.7007,100.0,7
6609,34,18,491.87,607.4,1478.11,1241.74,9.35,13.65,335.53,1.08,44.1,315.7,2321.54,8706.23,2385.59,8051.95,2321.68,100.0,24.56,14.6666,9.1458,0.02,364,20.0032,0.7006,100.0,7
6610,34,19,450.22,556.36,1367.52,1121.03,5.48,8.0,194.42,1.02,41.79,183.23,2220.66,8339.59,2385.61,8058.37,2220.78,100.0,15.14,8.9932,9.3019,0.02,332,34.9985,0.8416,100.0,7
6611,34,20,450.37,556.35,1357.93,1120.84,5.48,8.0,194.64,1.02,41.75,183.2,2220.63,8339.05,2385.58,8057.85,2220.78,100.0,14.97,9.0019,9.2716,0.02,333,35.0039,0.84,100.0,7
6612,34,21,489.28,604.4,1503.99,1302.59,10.52,15.49,395.74,1.26,45.13,371.85,2316.48,8766.23,2385.58,8121.02,2316.68,100.0,28.58,17.2649,8.6387,0.03,367,10.0062,0.25,100.0,7
6613,34,22,517.72,641.33,1579.14,1392.94,14.62,21.61,554.92,1.3,47.22,521.94,2385.63,9042.49,2385.61,8131.98,2385.61,100.0,39.23,23.4818,8.3921,0.03,392,0.0004,0.0,100.0,7
6614,34,23,517.61,640.99,1585.07,1398.8,14.62,21.61,553.93,1.3,47.14,522.73,2385.67,9042.77,2385.58,8122.47,2385.61,100.0,39.05,23.3345,8.3766,0.03,392,0.0001,0.0,100.0,7
6615,34,24,491.2,606.78,1483.53,1242.7,9.35,13.65,336.13,1.08,44.28,315.9,2321.57,8714.56,2385.58,8057.11,2321.68,100.0,24.45,14.729,9.1466,0.02,363,20.0065,0.7,100.0,7
6616,34,25,519.96,643.53,1582.16,1396.97,14.62,21.61,554.7,1.3,47.05,522.62,2385.67,9040.48,2385.67,8123.1,2385.61,100.0,39.08,23.3837,8.389,0.03,390,0.0006,0.0,100.0,7
6617,34,26,463.38,537.54,1263.24,1042.54,7.05,9.02,175.85,0.94,36.54,164.49,1913.4,8000.73,2026.15,7866.35,1913.08,84.93,14.33,8.671,10.8606,0.02,305,25.005,0.62,60.0,7
6618,34,27,488.02,603.21,1495.19,1302.6,10.52,15.49,394.78,1.26,45.09,371.63,2316.52,8764.82,2385.6,8121.77,2316.68,100.0,28.42,16.97,8.6053,0.03,369,9.9992,0.25,100.0,7
6619,34,28,489.81,606.01,1478.17,1238.76,9.35,13.66,334.86,1.08,44.17,315.55,2321.58,8717.22,2385.63,8052.91,2321.68,100.0,24.68,14.8866,9.1954,0.02,365,20.0074,0.7008,100.0,7
6620,34,29,488.99,604.15,1497.72,1299.0,10.52,15.49,395.61,1.26,45.08,371.7,2316.5,8768.19,2385.63,8119.3,2316.68,100.0,28.56,17.1019,8.6421,0.03,368,10.005,0.25,100.0,7
6621,34,30,519.08,642.69,1584.68,1396.4,14.62,21.6,554.23,1.3,47.26,522.72,2385.59,9046.28,2385.64,8129.26,2385.61,100.0,39.1,23.5905,8.3806,0.03,391,0.003,0.0,100.0,7
6622,34,31,445.72,549.66,1342.94,1118.88,3.91,5.71,139.22,1.02,41.89,131.13,2209.67,8306.49,2385.56,8074.73,2209.79,100.0,10.83,6.4781,9.3265,0.02,331,42.008,0.84,100.0,7
6623,34,32,462.38,536.21,1257.83,1035.63,7.05,9.02,175.49,0.94,36.5,165.26,1913.38,8003.02,2026.14,7864.08,1913.08,84.93,14.11,8.4563,10.8416,0.02,305,25.0079,0.62,60.0,7
6624,34,33,518.56,642.13,1583.06,1402.92,14.62,21.61,554.1,1.3,47.24,522.75,2385.63,9049.39,2385.62,8122.43,2385.61,100.0,38.88,23.3314,8.3999,0.03,391,0.0023,0.0,100.0,7
6625,34,34,461.18,534.57,1252.54,1032.81,7.05,9.02,175.54,0.94,36.52,164.66,1913.33,8003.76,2026.13,7860.98,1913.08,84.93,14.45,8.452,10.8816,0.02,304,25.0038,0.6217,60.0,7
6626,34,35,520.37,643.51,1584.74,1403.95,14.62,21.61,554.12,1.3,47.3,522.56,2385.63,9040.77,2385.6,8128.25,2385.61,100.0,39.11,23.4139,8.4248,0.03,393,0.0014,0.0,100.0,7
6627,34,36,462.44,536.61,1265.21,1046.54,7.05,9.02,174.7,0.94,36.46,164.47,1913.43,7999.21,2026.16,7868.37,1913.08,84.93,14.35,8.7024,10.8903,0.02,306,25.0072,0.6213,60.0,7
6628,34,37,519.76,642.93,1589.11,1401.11,14.62,21.61,555.19,1.3,47.36,522.61,2385.63,9044.2,2385.63,8127.24,2385.61,100.0,38.98,23.4342,8.4091,0.03,392,0.0027,0.0,100.0,7
6629,34,38,488.86,604.09,1490.87,1297.24,10.52,15.49,395.21,1.26,45.39,372.15,2316.52,8766.38,2385.63,8118.49,2316.68,100.0,28.73,17.4606,8.6127,0.03,368,9.9981,0.25,100.0,7
6630,34,39,445.51,550.04,1352.65,1117.99,3.91,5.71,139.1,1.02,41.68,130.8,2209.63,8305.28,2385.59,8066.55,2209.79,100.0,10.54,6.4577,9.3307,0.02,327,42.006,0.84,100.0,7
6631,34,40,445.2,549.13,1350.35,1118.29,3.91,5.71,138.28,1.02,41.65,131.18,2209.68,8304.72,2385.55,8069.14,2209.79,100.0,10.68,6.3489,9.3243,0.02,329,42.0047,0.8401,100.0,7
6632,34,41,463.32,537.78,1262.08,1036.87,7.05,9.02,175.74,0.94,36.54,165.01,1913.38,7994.11,2026.11,7864.84,1913.08,84.93,14.7,8.9092,10.8867,0.02,306,25.0048,0.6202,60.0,7
6633,34,42,490.59,606.08,1476.42,1243.21,9.35,13.65,335.43,1.08,44.19,315.61,2321.57,8715.13,2385.62,8056.84,2321.68,100.0,24.75,14.9891,9.1903,0.02,364,20.0011,0.7,100.0,7
6634,34,43,489.24,604.73,1498.66,1301.69,10.52,15.49,394.25,1.26,45.3,371.58,2316.55,8761.78,2385.64,8122.27,2316.68,100.0,28.74,17.2206,8.5924,0.03,368,10.0077,0.25,100.0,7
6635,34,44,449.19,555.49,1358.1,1123.86,5.48,8.0,195.39,1.02,41.72,182.82,2220.71,8332.36,2385.6,8065.49,2220.78,100.0,14.79,8.853,9.269,0.02,332,35.0074,0.84,100.0,7
6636,34,45,518.37,641.59,1587.54,1397.11,14.62,21.61,555.04,1.3,47.34,523.03,2385.61,9032.81,2385.56,8133.77,2385.61,100.0,39.08,23.2685,8.3939,0.03,392,0.0027,0.0005,100.0,7
6637,34,46,519.77,642.95,1585.12,1400.08,14.62,21.6,554.12,1.3,47.21,522.28,2385.65,9045.06,2385.64,8127.09,2385.61,100.0,39.01,23.3405,8.4208,0.03,393,0.002,0.0,100.0,7
6638,34,47,491.63,607.3,1484.32,1246.64,9.35,13.65,335.32,1.08,44.24,315.36,2321.59,8706.87,2385.65,8049.97,2321.68,100.0,24.66,14.6812,9.1921,0.02,366,20.0063,0.7,100.0,7
6639,34,48,490.01,605.48,1482.06,1250.94,9.35,13.65,335.62,1.08,44.08,314.96,2321.56,8708.09,2385.59,8053.56,2321.68,100.0,24.51,14.8019,9.1649,0.02,362,20.0005,0.7,100.0,7
6640,34,49,518.54,641.86,1581.24,1389.68,14.62,21.61,554.75,1.3,47.23,521.79,2385.63,9039.41,2385.59,8128.31,2385.61,100.0,38.93,23.5044,8.3938,0.03,391,0.002,0.0,100.0,7
6641,34,50,518.29,641.78,1586.14,1406.62,14.62,21.61,553.6,1.3,47.34,522.57,2385.63,9041.59,2385.58,8131.93,2385.61,100.0,38.81,23.4012,8.4019,0.03,393,0.0024,0.0,100.0,7
6642,34,51,491.31,607.25,1485.37,1246.37,9.35,13.65,335.05,1.08,44.14,315.4,2321.61,8712.79,2385.57,8050.11,2321.68,100.0,24.55,14.7395,9.1803,0.02,364,20.0076,0.7011,100.0,7
6643,34,52,443.86,547.79,1349.55,1115.25,3.91,5.71,138.86,1.02,41.81,131.06,2209.67,8309.16,2385.56,8070.37,2209.79,100.0,10.75,6.4609,9.3186,0.02,330,42.0002,0.841,100.0,7
6644,34,53,492.16,607.93,1483.71,1240.15,9.35,13.65,335.41,1.08,44.03,315.35,2321.62,8710.52,2385.61,8051.74,2321.68,100.0,24.58,14.6214,9.1716,0.02,364,20.0023,0.7016,100.0,7
6645,34,54,445.17,550.18,1341.4,1123.89,3.91,5.71,138.73,1.02,41.86,130.79,2209.64,8299.75,2385.57,8069.57,2209.79,100.0,10.57,6.3462,9.3148,0.02,330,41.999,0.8405,100.0,7
6646,34,55,443.85,547.98,1349.17,1117.11,3.91,5.71,138.96,1.02,41.64,130.48,2209.7,8310.51,2385.6,8071.63,2209.79,100.0,10.79,6.4997,9.2976,0.02,330,42.0037,0.8403,100.0,7
6647,34,56,448.88,554.97,1364.56,1126.86,5.48,8.0,195.93,1.02,41.72,183.6,2220.68,8330.43,2385.59,8057.58,2220.78,100.0,14.97,8.9886,9.2623,0.02,333,34.9997,0.8408,100.0,7
6648,34,57,447.43,551.4,1358.35,1120.02,3.91,5.72,138.78,1.02,41.85,130.12,2209.66,8305.72,2385.56,8076.68,2209.79,100.0,10.5,6.2821,9.3232,0.02,329,42.0002,0.8417,100.0,7
6649,34,58,447.03,551.82,1350.92,1118.51,3.91,5.71,139.06,1.02,41.75,130.7,2209.71,8309.47,2385.57,8073.34,2209.79,100.0,10.66,6.3863,9.3211,0.02,329,41.9998,0.84,100.0,7
6650,34,59,445.32,549.71,1343.96,1118.29,3.91,5.71,138.55,1.02,41.92,130.8,2209.66,8307.26,2385.58,8075.21,2209.79,100.0,10.49,6.3791,9.3269,0.02,329,42.0052,0.84,100.0,7
6651,34,60,492.23,608.03,1478.18,1246.09,9.35,13.65,334.81,1.08,44.02,315.32,2321.54,8708.1,2385.64,8049.91,2321.68,100.0,24.67,14.9319,9.1977,0.02,364,20.0058,0.7,100.0,7
6652,34,61,490.45,605.86,1499.34,1300.49,10.52,15.49,395.38,1.26,45.04,372.03,2316.51,8764.12,2385.63,8117.26,2316.68,100.0,28.64,17.0699,8.6137,0.03,369,10.0036,0.2511,100.0,7
6653,34,62,443.61,547.57,1352.32,1116.04,3.91,5.71,138.68,1.02,41.86,130.62,2209.67,8309.15,2385.55,8073.69,2209.79,100.0,10.72,6.3067,9.328,0.02,327,42.0054,0.84,100.0,7
6654,34,63,445.68,549.84,1350.65,1126.9,3.91,5.71,138.28,1.02,41.54,130.08,2209.62,8314.32,2385.62,8071.54,2209.79,100.0,10.69,6.4502,9.3656,0.02,330,42.0033,0.8406,100.0,7
6655,34,64,518.46,642.17,1591.79,1389.77,14.62,21.6,554.28,1.3,46.92,521.56,2385.61,9043.41,2385.65,8121.16,2385.61,100.0,39.08,23.3464,8.4013,0.03,391,0.0023,0.0006,100.0,7
6656,34,65,462.58,537.13,1254.63,1048.51,7.05,9.02,176.14,0.94,36.46,165.46,1913.35,8007.47,2026.19,7860.64,1913.08,84.93,14.38,8.686,10.8754,0.02,306,25.0065,0.62,60.0,7
6657,34,66,488.69,604.06,1501.15,1303.77,10.52,15.49,395.1,1.26,45.15,372.05,2316.55,8764.0,2385.59,8120.0,2316.68,100.0,28.6,17.0828,8.6103,0.03,367,10.0038,0.2509,100.0,7
6658,34,67,443.62,547.84,1344.4,1127.65,3.91,5.71,139.53,1.02,42.2,130.58,2209.7,8318.65,2385.56,8077.39,2209.79,100.0,10.69,6.5205,9.3512,0.02,331,42.0053,0.84,100.0,7
6659,34,68,445.03,550.01,1352.75,1119.67,3.91,5.71,138.54,1.02,41.85,131.06,2209.67,8307.21,2385.5,8066.35,2209.79,100.0,10.78,6.2378,9.3259,0.02,328,41.9984,0.84,100.0,7
6660,34,69,489.46,605.37,1475.03,1240.22,9.35,13.65,334.92,1.08,44.17,315.67,2321.6,8711.16,2385.64,8056.27,2321.68,100.0,24.62,14.7445,9.1698,0.02,364,19.9989,0.7,100.0,7
6661,34,70,444.39,549.1,1354.58,1124.8,3.91,5.71,138.38,1.02,41.96,130.91,2209.66,8303.33,2385.48,8075.23,2209.79,100.0,10.56,6.3125,9.3443,0.02,329,42.0031,0.8407,100.0,7
6662,34,71,492.36,608.69,1492.64,1245.76,9.35,13.65,335.72,1.08,43.92,315.47,2321.57,8708.73,2385.66,8053.91,2321.68,100.0,24.51,14.7522,9.174,0.02,365,20.0061,0.7011,100.0,7
6663,34,72,489.83,605.13,1496.0,1304.31,10.52,15.49,395.95,1.26,45.26,372.16,2316.51,8768.05,2385.66,8121.09,2316.68,100.0,28.81,17.1838,8.5735,0.03,368,10.0006,0.251,100.0,7
6664,34,73,490.66,606.76,1482.83,1240.85,9.35,13.65,335.33,1.08,44.19,315.64,2321.63,8707.15,2385.65,8048.8,2321.68,100.0,24.62,14.7784,9.2055,0.02,365,19.9996,0.7014,100.0,7
6665,34,74,520.04,643.12,1590.78,1398.79,14.62,21.61,554.2,1.3,47.1,522.79,2385.67,9035.35,2385.63,8127.53,2385.61,100.0,39.06,23.1872,8.382,0.03,391,0.0001,0.0019,100.0,7
6666,34,75,488.44,603.85,1496.53,1302.41,10.52,15.49,394.69,1.26,45.23,372.37,2316.5,8751.84,2385.67,8115.44,2316.68,100.0,28.59,17.1067,8.6219,0.03,370,10.0035,0.25,100.0,7
6667,34,76,461.63,535.67,1258.3,1041.24,7.05,9.02,175.61,0.94,36.47,164.69,1913.37,7998.22,2026.15,7865.78,1913.08,84.93,14.24,8.6078,10.8979,0.02,307,25.0036,0.6211,60.0,7
6668,34,77,493.47,609.32,1472.84,1243.78,9.35,13.65,334.8,1.08,44.24,315.22,2321.61,8714.97,2385.63,8048.02,2321.68,100.0,24.6,14.8451,9.2297,0.02,365,19.9993,0.7,100.0,7
6669,34,78,519.36,643.07,1582.21,1402.68,14.62,21.61,554.34,1.3,47.3,522.02,2385.66,9039.4,2385.67,8129.04,2385.61,100.0,39.03,23.2951,8.404,0.03,391,0.0025,0.0,100.0,7
6670,34,79,491.85,608.08,1479.25,1250.1,9.35,13.66,334.25,1.08,44.34,314.97,2321.59,8709.11,2385.66,8046.81,2321.68,100.0,24.58,14.6216,9.2073,0.02,364,19.9992,0.7,100.0,7
